,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
FAM92A3,39.5793476121587,-0.0767467589587699,0.194805557641277,-0.393965962203678,0.693606169399924,0.794088644319299
FAM92B,0.67802331345244,0.0167904294233,0.0793880040465131,0.211498319235517,0.832498443606229,NA
FAM95B1,0.247052264387378,-0.0146627434498428,0.0499193329111306,-0.293728753866688,0.768965180598682,NA
FAM96A,886.72738361908,-0.0865921738631026,0.0692019991233884,-1.25129584347278,0.210826561391676,0.335821733820871
FAM96B,774.386248919559,-0.228391527331287,0.08647685295098,-2.64107121775988,0.0082644344900796,0.0237466204741337
FAM98A,1888.15520723402,-0.0207381261057167,0.0592049214939657,-0.350277064514483,0.72613077616386,0.817010068324726
FAM98B,1102.80946799109,-0.138103681360475,0.0751761612882796,-1.83706748248139,0.0661999338618432,0.134683761319368
FAM98C,170.852231377175,-0.0858700406233939,0.132689594814818,-0.647149768926753,0.517535017329285,0.650753175896687
FAM99A,0,NA,NA,NA,NA,NA
FAM99B,0,NA,NA,NA,NA,NA
FAM9A,0.111548257819013,0.00946596121729829,0.0419530046211384,0.225632497666896,0.821487263073871,NA
FAM9B,0.237691930820274,0.0130000746376369,0.0490692953111757,0.26493298008859,0.791061091396088,NA
FAM9C,0.334464808672948,0.0163100331285773,0.0548619251685746,0.297292395016423,0.766243287224359,NA
FAN1,1165.56818300594,0.124318470838882,0.0625512767147815,1.98746496263768,0.0468708949170383,0.101772706163741
FANCA,1383.62257441522,-0.0748265569457244,0.066622952320481,-1.12313481074482,0.261380243723431,0.393736142495983
FANCB,410.111670616413,0.221012994547042,0.0933178344341941,2.3683896640668,0.0178657083681874,0.0454715403855315
FANCC,842.487850862475,-0.311913044115575,0.0696290354533725,-4.47964045580453,7.47688767352526e-06,4.8951887834483e-05
FANCD2,3810.93684411865,0.0122087886600366,0.0467335130651838,0.261242689866004,0.793905359054316,0.866082039399055
FANCE,761.437428764317,0.0455648523272102,0.0775775687631761,0.587345711571701,0.556971546554721,0.685548994120465
FANCF,237.740450274217,-0.0917560991719284,0.112725121781023,-0.813980927429573,0.415655877230747,0.557312546545535
FANCG,569.946856694621,-0.0531461757573069,0.0793992432825202,-0.669353680968986,0.503269891139278,0.638121064329745
FANCI,6665.44315922891,-0.172902180266621,0.0448359788356541,-3.85632665454662,0.000115103653954588,0.000559588746234581
FANCL,1431.6950902034,0.0754169487687834,0.0600909912603265,1.25504584276305,0.20946211871294,0.334137080974207
FANCM,811.614069563326,0.175666543603598,0.0860293114636008,2.04193827214255,0.0411576547761447,0.0912597109771038
FANK1,16.1082186444263,0.265484008436731,0.207846302099471,1.27730927014364,0.201493082117678,0.324330541799552
FAP,0.349060223855196,-0.000842416477837996,0.0589360863914231,-0.0142937295198582,0.988595642239862,NA
FAR1,3856.4800803544,0.0480589020828126,0.0575146556321824,0.835594016074075,0.403383336271552,0.544702554186642
FAR2,702.012394380535,-0.0567197484920597,0.0759331255073983,-0.746969759417231,0.455081815127512,0.594986509533209
FARP1,1152.50423383874,0.0125793326348317,0.0626360673526437,0.200832095093223,0.840829865930286,0.897299004375202
FARP2,514.586886277637,-0.130878744838455,0.0864530747350965,-1.51387033069078,0.130058730397375,0.23107563204711
FARS2,258.367786083612,0.110535524869704,0.109329727723339,1.01102899615205,0.312002551906228,0.449908340871136
FARSA,2776.89858114379,-0.237888230417809,0.0636801186519494,-3.73567504982226,0.000187212294196756,0.00086384554267956
FARSB,3568.40198433689,-0.223606728493272,0.0510341907848742,-4.38150826052768,1.17860574567605e-05,7.37472204529348e-05
FAS,247.61091574577,0.543585685976253,0.121270729871922,4.48241456574354,7.38031927984078e-06,4.84166728659434e-05
FAS-AS1,2.19351917097767,0.0214412799907573,0.131165666955646,0.163467167044618,0.870150622306824,NA
FASLG,0,NA,NA,NA,NA,NA
FASN,12141.1469506364,-0.10724377138054,0.0548766953887664,-1.95426802982187,0.0506695276367412,0.108463731351876
FASTK,1538.50049465985,-0.227808718762296,0.0699202341454579,-3.258122938896,0.00112151808262114,0.00419126009600007
FASTKD1,1018.28119474373,0.0433061515775166,0.0721016421651833,0.600626425100043,0.548088833463289,0.677592605360087
FASTKD2,1275.83230639577,0.0350551989417184,0.0623886934297779,0.561883844885693,0.574195161273309,0.699178379381252
FASTKD3,763.38976646882,-0.060239364421404,0.0761456586757493,-0.79110701081359,0.428881548389503,0.56994631410206
FASTKD5,1137.47591485542,-0.313541319234659,0.0672112197878997,-4.66501456489125,3.08595180039682e-06,2.2177308693129e-05
FAT1,3498.52228865784,0.260550226966188,0.114614897854137,2.27326666815838,0.0230101148894571,0.056200691794151
FAT2,0.111368293034921,-0.0103108748218734,0.0419530046211384,-0.245772023124136,0.805858715206506,NA
FAT3,502.944193302778,0.273073030604792,0.0923796583081584,2.95598658412309,0.00311670647489633,0.0102149679509293
FAT4,526.700142266918,0.474943027099345,0.101198224888687,4.69319523758206,2.68970569541847e-06,1.96231989882361e-05
FATE1,0.13366468171471,0,0.0419530046211384,0,1,NA
FAU,2507.69439644331,-0.160737497319998,0.0654924870965216,-2.45428910163553,0.0141163440988979,0.0373003042470878
FAXC,735.65246943679,-0.0138454272444815,0.0750045896428074,-0.184594400294933,0.853547178381103,0.906488080024402
FBF1,507.316454446049,-0.0212317870798845,0.0858125697554494,-0.247420478612764,0.804582827128934,0.873105725181102
FBL,7321.66157468046,-0.157667502816519,0.0591671090102571,-2.66478294197518,0.00770380292493961,0.0223718436940246
FBLIM1,805.941004740472,0.0818446258775615,0.0745308516223143,1.09813082899294,0.272147365183377,0.406169685725944
FBLL1,46.128788182704,0.487917644513135,0.192154275093594,2.53919744577882,0.0111107099105315,0.0305133568238957
FBLN1,1425.16327478183,0.397126325180663,0.0660065541244145,6.016468068188,1.78263642288275e-09,2.50596953251202e-08
FBLN2,3.57530649496386,0.213855793074794,0.154978316875826,1.379907830888,0.167615025188617,0.282150807549058
FBLN5,298.047218766873,0.256036659873166,0.0997681004584689,2.56631787812526,0.0102784585239845,0.0285882206690425
FBLN7,5.47117565942683,0.312096297663276,0.170297590653415,1.83265245542108,0.0668542720067155,0.13567704475459
FBN1,474.525176135223,-0.354652074230253,0.0881675231280433,-4.02247972550166,5.75886127794055e-05,0.00030286863803979
FBN2,2880.87513456556,0.518933487749831,0.0688940658840214,7.53233941256162,4.98392023217152e-14,1.5994565224464e-12
FBN3,22.7581871871626,0.878497813230979,0.206518478916355,4.25384603760708,2.10129807048057e-05,0.00012236971116328
FBP1,7.63090511924321,-0.110643254310948,0.191378240780418,-0.5781391544815,0.563170174080534,0.689764174372462
FBP2,4.66396287823311,-0.377195614649265,0.166508941743279,-2.26531747004206,0.023493204739979,0.0571584002722009
FBRS,2422.39693724537,-0.215810889419545,0.0560714238503002,-3.84885695065847,0.000118670278586231,0.000574534380766475
FBRSL1,1558.56905526689,-0.167246542955296,0.0713942408611101,-2.34257750958731,0.0191510556325891,0.0481873835117595
FBXL12,603.048796751297,0.563434847881455,0.0855554329150579,6.58561155830807,4.53016791584021e-11,8.54506846480945e-10
FBXL13,12.2922758145139,-0.0259459619721063,0.205298027259383,-0.126381935172349,0.899429601131874,0.938604676975634
FBXL14,513.443333929289,-0.250150095400877,0.0831439130727584,-3.00863991308628,0.00262419939495665,0.00881563373505055
FBXL15,245.460536642597,0.196286767970354,0.108232939575233,1.81355850391474,0.0697457238971751,0.140428497455979
FBXL16,73.3152521563098,-0.113991658545647,0.171278007900845,-0.665535873184828,0.505707806770573,0.640367211131575
FBXL17,608.288349472501,-0.179983145264562,0.0820928302565416,-2.19243440264042,0.0283481548104305,0.0670917283147467
FBXL18,787.445551584634,-0.334827982484343,0.0768589999660324,-4.35639264929701,1.32223495283145e-05,8.1566117652952e-05
FBXL19,2047.59862962591,-0.426028688618253,0.0646169223397362,-6.59314422897338,4.30607873663926e-11,8.15061369212077e-10
FBXL19-AS1,1115.35941147691,-0.0116026325527164,0.0660901958676893,-0.175557545266541,0.860641558200125,0.911651634342717
FBXL2,345.621074288754,0.310639170959314,0.106154563959869,2.92629124336801,0.00343029637694612,0.0111244572796138
FBXL20,1635.6114484472,0.159585789401083,0.059327330860373,2.68992026249534,0.0071469093631894,0.0209460317693648
FBXL21,416.100881217894,0.014596697050669,0.0892041840039091,0.163632426143031,0.87002051638344,0.918311264869701
FBXL22,1.53946416606407,-0.00705688934700363,0.10912260009744,-0.0646693658389942,0.948437254266667,NA
FBXL3,3475.85520255998,-0.0165046327047313,0.0534456124532332,-0.308811742389021,0.757464736311063,0.841484389801497
FBXL4,593.845247680141,0.126175679641054,0.0790786525538102,1.5955719472483,0.110584394854188,0.202970035229375
FBXL5,1307.9182806677,-0.16238837393668,0.0602842323229175,-2.69371223086716,0.00706611432468101,0.0207636225029078
FBXL6,368.532447648137,0.0768751043887099,0.101653566098257,0.756246016144709,0.449501708001263,0.589578480825489
FBXL7,19.2710870058876,-0.0508403433799792,0.207752418561466,-0.244716012126413,0.806676329064017,0.87456413587713
FBXL8,58.0485237429906,0.331340964643532,0.178690991802389,1.85426786936163,0.063700846515885,0.130509636001126
FBXO10,575.035579464396,-0.175656231415384,0.0809196228245125,-2.17074950777172,0.0299501126023715,0.0701915479712682
FBXO11,2263.74994309004,0.0988028826166567,0.0577691026221197,1.710306688732,0.0872091755686342,0.168189124310937
FBXO15,5.89006916054251,-0.0499891880374831,0.180245772242986,-0.277339032230357,0.781519791167644,0.858111567434527
FBXO16,77.3201724594778,0.0113816718631549,0.166995591387178,0.0681555229608818,0.945661832134983,0.967451198803105
FBXO17,1155.13641759848,-0.117453795197608,0.0648017873634177,-1.8125085738594,0.0699076503557607,0.140702497358471
FBXO18,1683.62887556827,-0.300513713770225,0.0559328374227982,-5.37276003894871,7.75404884159375e-08,7.76593426287148e-07
FBXO2,91.6786624518688,-0.190500614555549,0.165037201398947,-1.15428892965198,0.24838173358566,0.3795430886924
FBXO21,1997.7939750831,0.13931100315084,0.056185231488933,2.47949504627886,0.0131568557636088,0.0351861884247791
FBXO22,2086.32182674776,-0.0271796062041872,0.05522549348987,-0.492156873331928,0.62260844932631,0.738906496639442
FBXO22-AS1,2.00985107058301,0.0240527172852438,0.122701683482651,0.196025976193266,0.844589834350986,NA
FBXO24,19.6382532184007,0.268356416486596,0.207750567799986,1.29172410611632,0.196452706202092,0.318295472704938
FBXO25,572.32875860062,-0.294588549326198,0.0872143303554364,-3.37775395540642,0.000730804377070482,0.00289048171899427
FBXO27,155.324057322945,0.300388334673389,0.131289384877712,2.28798645795456,0.022138309756489,0.0543934522425993
FBXO28,3228.96553825909,-0.194080981880438,0.0595787699672587,-3.25755268172025,0.00112377396822103,0.0041977698995862
FBXO3,1179.77722210506,-0.139317680534253,0.0627315073986972,-2.22085657289891,0.026360677395247,0.0631843969554453
FBXO30,1709.58113071442,0.104639579076793,0.0642953882302036,1.62748187633833,0.103634794723822,0.193184340044921
FBXO31,480.317413813363,-0.184498902946584,0.0880765812355919,-2.09475549979711,0.0361927327959882,0.0822379037727732
FBXO32,276.574052547915,0.208330946540917,0.106646533627332,1.95347133615157,0.05076377054733,0.108614601308082
FBXO33,970.695671712929,-0.0998529972273155,0.0701768000172703,-1.42287760631351,0.154771638970132,0.264898860286788
FBXO34,1006.7290995434,0.0149240661107021,0.0705121571661947,0.211652383227003,0.832378239086033,0.891366103020214
FBXO36,45.9180700506728,0.925488173372068,0.187361723964878,4.93957972731696,7.82911282193915e-07,6.34053336372712e-06
FBXO38,1558.07712965451,0.03810869158568,0.0557213679420288,0.683915219477873,0.494028702927387,0.629285625570717
FBXO39,0,NA,NA,NA,NA,NA
FBXO4,265.103776137551,-0.154702461628955,0.112557234336799,-1.37443374955399,0.169307064581645,0.284120700630898
FBXO40,0.295305368289992,0.0309321983238898,0.0528719407114312,0.585039964632924,0.558520844911997,NA
FBXO41,526.020243001052,0.0573491731988524,0.0967459697141599,0.592781005434055,0.553327721208541,0.682107639117163
FBXO42,1139.9276486781,-0.212206102937349,0.0649290381900989,-3.26827732017304,0.00108204286388797,0.00406606169349204
FBXO43,11.2320276862457,0.0907618107358553,0.200815761586162,0.451965572916014,0.651293784036679,0.762097705031458
FBXO44,869.440086480006,-0.272487134104806,0.0732805566984269,-3.71840971713927,0.000200480918390863,0.000916812934466613
FBXO45,1866.05499459567,-0.0537462502725232,0.0605233239504608,-0.888025421679009,0.374527076881416,0.515946651983012
FBXO46,1270.1957066654,-0.0880568195065951,0.0706702728467599,-1.24602348285164,0.212755774137033,0.337763878106335
FBXO47,0.772615227460662,-0.0240232581164869,0.0819120856947325,-0.293280996482205,0.769307377948564,NA
FBXO48,241.545207953313,0.60342995862655,0.112251268292353,5.37570726644216,7.62826426912277e-08,7.65873981783162e-07
FBXO5,2815.96949075931,0.135546245350038,0.0588621305057006,2.30277504714021,0.0212915031778806,0.0526486079943506
FBXO6,82.2225132859059,-0.119055964688709,0.163398877509765,-0.72862168029027,0.46623311289602,0.604966331234858
FBXO7,2948.98507629833,-0.158979820727594,0.0509419362961837,-3.12080443513695,0.00180357766158561,0.00638661198829417
FBXO8,530.991487046549,0.508125201979573,0.0817709311383904,6.21400777642624,5.16499701923152e-10,8.04291957189197e-09
FBXO9,2823.73757243485,-0.120448109723126,0.0493162949307362,-2.44235926263911,0.0145916176960448,0.0383267527037934
FBXW10,5.79457130916384,0.0458988215516306,0.109472195590798,0.419273782753005,0.675016054670464,0.779856231207443
FBXW11,2623.7031363503,-0.187116365002225,0.0504595061914339,-3.70824804135697,0.000208698176862205,0.000951195513126149
FBXW12,7.08839919718443,0.404742778192953,0.188783454474419,2.14395260071797,0.0320366848756793,0.0743140084413834
FBXW2,2810.3290809574,-0.0786350918053935,0.0533545069945963,-1.47382285461578,0.14052929310192,0.245891951660128
FBXW4,539.007354150111,-0.255804741677995,0.0903760698884472,-2.83044772796316,0.00464829059891448,0.0144793720315156
FBXW4P1,156.644770580793,-0.304713527612623,0.135126625469715,-2.25502210651236,0.0241319412268666,0.0585119875227647
FBXW5,1025.32139366197,-0.229834997731412,0.0736646964558791,-3.12001554053874,0.00180841498885268,0.00640096616314379
FBXW7,1114.12021880387,0.519037413101267,0.0653784054432346,7.93897326773939,2.03861701076527e-15,8.34606738617811e-14
FBXW8,560.397463986004,0.0755405640876091,0.0812021589081443,0.930277779597713,0.352227279599832,0.493247940777925
FBXW9,321.138039010812,-0.265150511695948,0.104057062576464,-2.54812604863902,0.0108303330910355,0.0298638573669926
FCAMR,0.167163359247423,-0.0103108748218734,0.0419530046211384,-0.245772023124136,0.805858715206506,NA
FCAR,0,NA,NA,NA,NA,NA
FCER1A,0,NA,NA,NA,NA,NA
FCER1G,2.18350733605548,-0.0567315655359825,0.128453521134749,-0.44165052880466,0.658742113728889,NA
FCER2,0.649803103102524,-0.0820425539157228,0.0756937813664783,-1.08387442712772,0.278420479616137,NA
FCF1,1389.40376794211,-0.186903176585823,0.0675440981751198,-2.76712816716042,0.00565525170401545,0.0171166456522313
FCGBP,12.1060791083787,-0.172737866137278,0.201308603473305,-0.858074931507758,0.390851088752365,0.532134733686438
FCGR1A,0.183916154245518,0.0108419539236402,0.0448648627316301,0.241658020631734,0.80904516020602,NA
FCGR1B,0,NA,NA,NA,NA,NA
FCGR1C,0,NA,NA,NA,NA,NA
FCGR2A,21.4571054427284,-0.0420428234938681,0.206359692395828,-0.203735637545068,0.83856009150187,0.895433580550927
FCGR2B,1.45589747527136,0.0536566714787901,0.106345017019712,0.504552756513683,0.613872999054388,NA
FCGR2C,1.10111957110364,-0.106022379828583,0.0954145801360923,-1.11117587770507,0.266492652242486,NA
FCGR3A,0,NA,NA,NA,NA,NA
FCGR3B,0.13366468171471,0,0.0419530046211384,0,1,NA
FCGRT,580.629055157727,1.22244489497694,0.0869380887456973,14.061096955475,6.58574027315304e-45,3.84207383435553e-42
FCHO1,107.05991994555,0.0171729627943852,0.148359999030351,0.115751974296468,0.907849113526898,0.94366625959032
FCHO2,788.00366471481,0.248805050256836,0.0815333516085594,3.05157393076819,0.00227644980258142,0.00777945764124841
FCHSD1,405.105670821203,-0.23813873620742,0.091347267640859,-2.60696069359935,0.00913498459498542,0.0257942909868776
FCHSD2,851.422037853672,-0.0913902865699291,0.070810454629504,-1.29063267632023,0.196831079669422,0.318687252096344
FCN1,0,NA,NA,NA,NA,NA
FCN2,0,NA,NA,NA,NA,NA
FCN3,0.441943343817275,0.0338235552545463,0.0600294803700048,0.563449076121722,0.573129127110991,NA
FCRL1,0,NA,NA,NA,NA,NA
FCRL2,0.0798889051399545,0,0.0419530046211384,0,1,NA
FCRL3,0.0798889051399545,0,0.0419530046211384,0,1,NA
FCRL4,0,NA,NA,NA,NA,NA
FCRL5,0,NA,NA,NA,NA,NA
FCRL6,0,NA,NA,NA,NA,NA
FCRLA,1.82313291504314,0.0189238885279144,0.0632076366579276,0.299392439402983,0.764640630248349,NA
FCRLB,24.7807767284257,0.620656998374842,0.205028257868789,3.02717783795461,0.00246848684914588,0.00835704304265244
FDCSP,0,NA,NA,NA,NA,NA
FDFT1,3275.78010098485,-0.0418450434990457,0.0576234543779785,-0.726180753145498,0.467727969387495,0.60642403206165
FDPS,1604.25961397208,0.0999163318925243,0.0664323511291049,1.50403124673921,0.132573321404759,0.234751783755745
FDPSL2A,0.0798889051399545,0,0.0419530046211384,0,1,NA
FDX1,806.735722192898,-0.165681661572088,0.0753049602303405,-2.20014274046896,0.0277967692969631,0.0659683606662636
FDX1L,371.347572040865,-0.467599588241148,0.0999117146454728,-4.68012774978771,2.86696216824136e-06,2.07772080826188e-05
FDXACB1,198.746180105299,-0.238236150909922,0.125398462973064,-1.89983310210984,0.057455025387036,0.120093133678469
FDXR,350.271554822512,0.0447261350748349,0.104689842205575,0.427225164663138,0.669215333989573,0.775458074818732
FECH,1007.55950000612,-0.0736654408523621,0.0654908629019135,-1.12482012891923,0.260665262948102,0.393066866120564
FEM1A,1933.72798886815,-0.467150257555383,0.061052279186757,-7.6516432109993,1.9842715847916e-14,6.83820175898116e-13
FEM1B,2151.39300817245,0.0665721527591494,0.0535707750801461,1.2426953438615,0.213980120366878,0.339289969539212
FEM1C,1572.07528059728,0.318640072397149,0.0656631397248308,4.85264752389923,1.21824099323057e-06,9.46715824187508e-06
FEN1,3404.3699918525,-0.244605140398872,0.0496050253498817,-4.93105564755963,8.17864294410568e-07,6.58443235544437e-06
FER,248.805564593952,0.157791613341867,0.114584488465563,1.37707656118995,0.168488578471795,0.283125288482335
FER1L4,28.2511519074837,0.391973562688339,0.202159949818646,1.93892787884035,0.0525101206982325,0.111599378298937
FER1L5,6.68519387135999,-0.140368881242429,0.184102004133349,-0.762451674022821,0.445790475356759,0.586065760832983
FER1L6,5.75142376288656,-0.089237670342837,0.178068380982659,-0.50114270624793,0.616270692945593,0.733904404272451
FER1L6-AS1,0.104027249105564,0.00946596121729828,0.0419530046211384,0.225632497666896,0.821487263073872,NA
FERD3L,0,NA,NA,NA,NA,NA
FERMT1,243.523464807439,-0.524656884024135,0.109969382275418,-4.77093599298515,1.83371808853687e-06,1.3736998162126e-05
FERMT2,2050.15678158997,0.0159633804101345,0.0565122260422391,0.282476581230458,0.777578101184299,0.855198368632464
FERMT3,25.095469467843,-0.392551178509675,0.206095976944083,-1.90470083079875,0.0568189709542581,0.119037821025754
FES,9.93364703521018,-0.0494245580037474,0.195463613049499,-0.252858100966501,0.800377868064927,0.870219147686407
FETUB,0.241409854319596,-0.000590139493723861,0.0494825482651416,-0.0119262146840483,0.990484483007932,NA
FEV,9.40220072023924,-0.00865174347067014,0.199211385897604,-0.0434299647667589,0.965358791799386,0.978598477351555
FEZ1,259.993701281822,0.365723233114151,0.106765356083117,3.42548600530527,0.000613700549400599,0.00247342671464564
FEZ2,992.693283334668,-0.0180139437555631,0.072027789745653,-0.250097133608771,0.802512232607147,0.871727445114892
FEZF1,19.7400815900649,-0.103962150959577,0.207400398276262,-0.501263024678945,0.616186024049421,0.733897098275413
FEZF2,3.69045152271685,0.147329328876347,0.15575602757233,0.945898089291792,0.344200568142142,0.485511688232269
FFAR1,0,NA,NA,NA,NA,NA
FFAR2,0.104027249105564,0.00946596121729828,0.0419530046211384,0.225632497666896,0.821487263073872,NA
FFAR3,0,NA,NA,NA,NA,NA
FGA,0.13366468171471,0,0.0419530046211384,0,1,NA
FGB,0.616627711778148,0.0153156185457155,0.0739758226064564,0.207035461128874,0.835982164448112,NA
FGD1,810.972226243185,0.0171841116580331,0.0760778610665717,0.225875325845402,0.821298389033544,0.883846708272148
FGD2,1.93076124409868,-0.157376648824121,0.125286444486791,-1.2561346877452,0.20906714153624,NA
FGD3,28.6778685722884,-0.186511947404884,0.201719273276772,-0.924611438337758,0.355168061028036,0.495657435018622
FGD4,365.009967817496,0.0195937512371076,0.105191837337318,0.186266840974328,0.852235509447547,0.905566060419286
FGD5,66.2346256375051,-0.0154596038809288,0.171135531504674,-0.0903354420032093,0.928020656629063,0.956442165781753
FGD5-AS1,5517.02846011561,-0.276620985792291,0.0470003174544452,-5.88551313638263,3.96820864749759e-09,5.19813057392728e-08
FGD6,576.5617605594,0.131409101529176,0.0831571084413858,1.58025097303378,0.114049402635938,0.2082258848841
FGF1,2.9605883595771,0.0317832457319634,0.135720331220581,0.234181905143655,0.814843762085809,0.8792826798703
FGF10,0,NA,NA,NA,NA,NA
FGF11,258.192328067571,-0.41679761246339,0.109478515123677,-3.80711788054978,0.000140595739003605,0.000667043681854163
FGF12,139.562442906197,0.0336697729120316,0.132990985467561,0.253173347002864,0.800134261723663,0.870012192322175
FGF13,208.004631501245,0.00372596884682679,0.114336609457621,0.0325877150328462,0.974003366612072,0.98442921628562
FGF14,0.637024548215831,0.0909836550795193,0.0711757018289689,1.2782965638772,0.201144878950467,NA
FGF14-IT1,0.454804397399722,-0.000981844354334929,0.0635163650124056,-0.0154581319970556,0.987666686324773,NA
FGF16,0,NA,NA,NA,NA,NA
FGF17,0.378697656464342,-0.018971492880419,0.0566582369730608,-0.334840861522736,0.737745134924117,NA
FGF18,34.0846153324788,-0.0824344858232301,0.199899205695352,-0.412380257022435,0.680060731658866,0.784151770056201
FGF19,18.2351284479533,0.41836024809752,0.20785351457617,2.01276485004638,0.044139373383941,0.0966769461285433
FGF2,790.429575965858,0.558007005366373,0.0802302683011303,6.95506841971401,3.52390969900394e-12,8.08470013107153e-11
FGF20,2.36431121282086,0.00640486766685008,0.134696468679543,0.0475503755194054,0.962074581854213,NA
FGF21,11.3440423947073,0.536199902956695,0.202940265847336,2.64215630504819,0.00823800281720347,0.0236790033466512
FGF22,4.91784473027391,-0.0285112572609069,0.167886361368439,-0.169824737569581,0.865147971742961,0.914882638597869
FGF23,23.4276804359945,0.665604783669687,0.205582253049259,3.23765682006707,0.00120515683955427,0.00447312814681187
FGF3,0.222916550853935,-0.000557132247822464,0.048098415157965,-0.0115831726678047,0.990758172026213,NA
FGF4,0,NA,NA,NA,NA,NA
FGF5,135.390397571142,0.442880106442246,0.150939377726211,2.93415882001042,0.00334453024334374,0.0108722192089592
FGF6,0.352598182570426,-0.0543902871896043,0.0561693608455706,-0.968326617408776,0.332881275486463,NA
FGF7,3.51007878925995,-0.0594271470175233,0.154800158914741,-0.383895904462564,0.701055601985536,0.798865940595308
FGF8,8.8309477853964,0.244724776890052,0.196570136427429,1.24497434522766,0.213141180665536,0.338189527554301
FGF9,386.813818370718,0.0762436271660436,0.0895612418198479,0.851301585560943,0.394601844374026,0.536168784549135
FGFBP1,1.95544349573337,0.0163631647587675,0.127120978046289,0.128721199366552,0.897578260291953,NA
FGFBP2,0,NA,NA,NA,NA,NA
FGFBP3,170.914742918639,0.134466535951451,0.123704130524812,1.08700118080924,0.277036287844848,0.411923153281048
FGFR1,1432.21682465773,0.0200605465704688,0.061234513722402,0.327601957637982,0.743212641576095,0.830622502746682
FGFR1OP,1013.91409601641,-0.136695388800863,0.0649869444583957,-2.10342846459529,0.0354283324080114,0.080804126280603
FGFR1OP2,1130.44885825901,0.413757569051189,0.0729597570650781,5.67103819551001,1.41934746535605e-08,1.66320235628343e-07
FGFR2,1446.64918766032,-0.143961385209628,0.0588058083534327,-2.44808105254494,0.0143619343541557,0.0378634922006349
FGFR3,1702.31296656739,-0.122971569968575,0.0609956117175523,-2.01607241088113,0.0437924044943248,0.0960715723092662
FGFR4,365.614301157463,0.0904231765832567,0.0932680019301827,0.969498377921128,0.33229658914322,0.47249867545739
FGFRL1,1109.5922604051,-0.14026851158963,0.0722483863591481,-1.94147604753901,0.052200561981469,0.111050039388992
FGG,0.358441478431851,-0.000774753720188594,0.0565671701642975,-0.0136961724961377,0.989072377067588,NA
FGGY,95.6199044358303,-0.102092046019435,0.151522779789645,-0.673773581511419,0.500455273171883,0.63558831342425
FGL1,3.64810267047074,0.347694653968156,0.15249431573038,2.28004993040464,0.0226047273148193,0.0553595533264728
FGL2,5.55291679778434,0.0731921616636948,0.170377057845868,0.42958930380115,0.667494419150026,0.774232857829701
FGR,0.321118794675459,-0.0387367226443761,0.0578197693585566,-0.669956367417497,0.502885605246162,NA
FH,813.155205676075,-0.0130714409717208,0.0725914150326222,-0.180068689470325,0.857098642972287,0.909277974514257
FHAD1,127.531633232834,0.162416479544726,0.141185754301588,1.15037441523871,0.249989693118685,0.381402462159261
FHDC1,145.071571031743,-0.313723615827721,0.134119699411887,-2.33913151612623,0.0193286280405956,0.048619208352807
FHIT,108.387829571242,0.674696983816224,0.148971728816708,4.52902701187256,5.92559240999308e-06,3.9800391454456e-05
FHL1,7237.09578378694,-0.182368110622851,0.0468939728906157,-3.88894562310258,0.000100680670524403,0.000497164072858563
FHL2,472.617658386073,0.153802576424564,0.0887194113615633,1.73358427501016,0.0829918725641248,0.161562655027408
FHL3,396.493270582137,0.1585179087867,0.0951652446436557,1.6657121975598,0.0957707513498443,0.18136044786688
FHL5,0.191257198174876,-0.0121610027308532,0.0455192264379911,-0.267161893610376,0.789344514566322,NA
FHOD1,739.895215849932,-0.197324631103216,0.0810729391757194,-2.43391485629416,0.0149365081038365,0.0391006185698989
FHOD3,1158.51198269384,-0.18650809830287,0.0627152773125109,-2.9738862091528,0.00294054099576903,0.00972736678126509
FIBCD1,9.15922419731729,0.0200605148459099,0.196102405570388,0.102296118130532,0.918521636428646,0.950405455822001
FIBIN,83.4439186271356,0.27982146312139,0.159369887641794,1.75579883541318,0.0791227633250956,0.155606831075781
FIBP,920.174704107892,-0.105334076414838,0.0707319623673402,-1.48920053805089,0.136434569174866,0.240390323316949
FICD,85.8441770494837,0.172935152151269,0.161294171928314,1.07217235492011,0.283642624916338,0.419037919689643
FIG4,1358.59452932426,0.0731994699928673,0.060475258185025,1.21040359627589,0.226124062613165,0.353569116759458
FIGF,1.84907104034956,-0.118347211442974,0.118897645961426,-0.99537051794423,0.319556092040497,NA
FIGLA,0.287943403351082,0.0302880513807352,0.0523276289030086,0.578815666134525,0.562713559233315,NA
FIGN,561.276847137099,0.292667003447333,0.0847907082378663,3.45164003850875,0.000557190529180223,0.00227031860667472
FIGNL1,2005.95845362736,0.0172909947992249,0.0583953983099555,0.296102009741357,0.767152179222168,0.848553009723328
FIGNL2,45.4606468264342,1.3400710188265,0.190274204118785,7.04284127758019,1.88358755967319e-12,4.57863136715202e-11
FILIP1,97.9156768021377,0.552901456444407,0.150482271056469,3.67419665162368,0.000238598922133803,0.00107487958992159
FILIP1L,202.790538925333,0.8124586606064,0.11841899567785,6.86088119524871,6.84370631542654e-12,1.48462075248994e-10
FIP1L1,1703.15806196875,0.0396049538477336,0.0562509134684639,0.704076634594342,0.481385050188574,0.619256490523729
FIS1,1090.150065201,-0.326377756311422,0.0717518849346989,-4.54869940501852,5.39784808710699e-06,3.65714842401048e-05
FITM1,0.887715655383539,0.0231103815888838,0.0886992842995587,0.260547554260241,0.794441438537164,NA
